B-SectionHeader	5 Evaluation	page=5 xpos=5 ypos=0 right-column right-indent font-larger column-top numbered-heading1 above-double-space above-line-space
B-Body	In the experiment carried out to assess the feasibil-	page=5 xpos=5 ypos=0 right-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	ity to the proposed method, a data set of 23,615	page=5 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	names and transliterations was used. This set of	page=5 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	place name data is available from NICT, Taiwan	page=5 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
I-Body	for training and testing. There are 967 distinct Chi-	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	nese characters presented in the data, and more	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	details of training data are available in Table 7.	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower tailchar-period
I-Body	The English part consists of Romanized versions	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-capital
I-Body	of names originated from many languages, includ-	page=5 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ing Western and Asian languages. Most of the time,	page=5 xpos=5 ypos=2 right-column right-over aligned-line headchar-lower tailchar-comma
I-Body	the names come with a Chinese counterpart based	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	solely on transliteration. But occasionally, the Chi-	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	nese counterpart is part translation and part trans-	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	literation. For instance, the city of “Southampton”	page=5 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	has a Chinese counterpart consisting of “ 南 ”	page=5 xpos=5 ypos=2 right-column full-justified font-largest aligned-line headchar-lower above-line-space
I-Body	(translation of “south”) and “漢普頓” (translitera-	page=5 xpos=5 ypos=3 right-column full-justified aligned-line line-space tailchar-hiphen above-line-space
E-Body	tion of “ampton”).	page=5 xpos=5 ypos=3 right-column right-indent aligned-line shorter-tail line-space headchar-lower tailchar-period above-double-space above-line-space
Table	__Table 7__	page=5 xpos=5 ypos=3 right-column centered left-over right-over box longer-tail line-double-space line-space table-area above-double-space above-line-space
B-Body	We used the set of parameters shown in Table 8	page=5 xpos=5 ypos=6 right-column left-indent indented-line line-double-space line-space headchar-capital
I-Body	to train and run System TermMine. A set of 500	page=5 xpos=5 ypos=6 right-column full-justified hanged-line headchar-lower
I-Body	randomly selected were set aside for testing. We	page=5 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	paired up the prefixes and postfixes in the remain-	page=5 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ing 23,116 pairs, by taking one to four leading or	page=5 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	trailing letters of each Romanized place names and	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	the first and last Chinese transliteration character	page=5 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
E-Body	to estimate P (T <sub>P</sub> | N P ) and P (T S | N S ).	page=5 xpos=5 ypos=7 right-column right-indent font-larger aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
Table	__Table 8__	page=5 xpos=5 ypos=8 right-column left-over right-indent box longer-tail line-double-space line-space table-area column-bottom above-double-space above-line-space
Page	1001	page=5 xpos=4 ypos=9 single-column left-indent right-indent column-top line-double-space line-space numeric-only page-bottom
B-Table	Min rate of target	page=6 xpos=2 ypos=0 left-column left-indent right-indent font-smallest page-top headchar-capital
I-Table	MinTargetRate 0.5	page=6 xpos=0 ypos=0 left-column right-indent font-smallest hanged-line shorter-tail headchar-capital
I-Table	text in a snippet	page=6 xpos=2 ypos=0 left-column left-indent right-indent font-smallest indented-line longer-tail headchar-lower
I-Table	Min number of co-	page=6 xpos=2 ypos=0 left-column left-indent right-indent font-smallest aligned-line longer-tail headchar-capital tailchar-hiphen
I-Table	occurrence of query	page=6 xpos=2 ypos=0 left-column left-indent right-indent font-smallest aligned-line longer-tail headchar-lower
I-Table	MinOccCount 1	page=6 xpos=0 ypos=0 left-column right-indent font-smallest hanged-line shorter-tail headchar-capital
I-Table	and transliteration	page=6 xpos=2 ypos=0 left-column left-indent right-indent font-smallest indented-line longer-tail headchar-lower
I-Table	candidate in snippets	page=6 xpos=2 ypos=0 left-column left-indent right-indent font-smallest aligned-line longer-tail headchar-lower
I-Table	Max distance be-	page=6 xpos=2 ypos=1 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-capital tailchar-hiphen
I-Table	MaxAvgDistance 4	page=6 xpos=0 ypos=1 left-column right-indent font-smallest hanged-line shorter-tail headchar-capital
I-Table	tween N and T	page=6 xpos=2 ypos=1 left-column left-indent right-indent font-smallest indented-line longer-tail headchar-lower
I-Table	Weight of Prefix	page=6 xpos=2 ypos=1 left-column left-indent right-indent font-smallest aligned-line longer-tail headchar-capital
I-Table	WeightPrefixProb 0.5	page=6 xpos=0 ypos=1 left-column right-indent font-smallest hanged-line shorter-tail headchar-capital
I-Table	probability (λ <sub>1</sub> )	page=6 xpos=2 ypos=1 left-column left-indent right-indent indented-line longer-tail headchar-lower
I-Table	Weight of Postfix	page=6 xpos=2 ypos=1 left-column left-indent right-indent font-smallest aligned-line longer-tail headchar-capital
I-Table	WeightPostfixProb 0.5	page=6 xpos=0 ypos=1 left-column right-indent font-smallest hanged-line shorter-tail headchar-capital
E-Table	probability (λ <sub>2</sub> )	page=6 xpos=2 ypos=1 left-column left-indent right-indent indented-line longer-tail headchar-lower above-double-space above-line-space
B-Body	We carried out two kinds of evaluation on Sys-	page=6 xpos=0 ypos=2 left-column left-indent hanged-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	tem TermMine, with and without query expansion.	page=6 xpos=0 ypos=2 left-column centered left-indent hanged-line headchar-lower tailchar-period
I-Body	With QE option off, the name itself was sent off as	page=6 xpos=0 ypos=2 left-column centered left-indent aligned-line headchar-capital
I-Body	a query to the search engine, while with QE option	page=6 xpos=0 ypos=2 left-column centered left-indent aligned-line itemization headchar-lower
I-Body	turned on, up to 10 expanded queries were sent for	page=6 xpos=0 ypos=3 left-column centered left-indent aligned-line headchar-lower
I-Body	each name. We also evaluated the system against	page=6 xpos=0 ypos=3 left-column centered left-indent aligned-line headchar-lower
I-Body	Google Translate and Yahoo! Babelfish. We dis-	page=6 xpos=0 ypos=3 left-column centered left-indent aligned-line headchar-capital tailchar-hiphen
I-Body	carded the results when the names are returned un-	page=6 xpos=0 ypos=3 left-column centered left-indent aligned-line headchar-lower tailchar-hiphen
I-Body	translated. After that, we checked the correctness	page=6 xpos=0 ypos=3 left-column centered left-indent aligned-line headchar-lower
I-Body	of all remaining results by hand. Table 9 shows a	page=6 xpos=0 ypos=4 left-column centered left-indent aligned-line headchar-lower
E-Body	sample of the results produced by the three systems.	page=6 xpos=0 ypos=4 left-column left-indent right-over aligned-line headchar-lower tailchar-period
B-Body	In Table 10, we show performance differences	page=6 xpos=0 ypos=4 left-column left-indent indented-line headchar-capital
I-Body	of system TermMine in query expansion option.	page=6 xpos=0 ypos=4 left-column centered left-indent hanged-line headchar-lower tailchar-period
I-Body	Without QE, the system returns transliterations	page=6 xpos=0 ypos=4 left-column centered left-indent aligned-line headchar-capital
I-Body	(applicability) less than 50% of the time. Neverthe-	page=6 xpos=0 ypos=4 left-column centered left-indent aligned-line tailchar-hiphen
I-Body	less, there are enough snippets for extracting and	page=6 xpos=0 ypos=5 left-column centered left-indent aligned-line headchar-lower
I-Body	ranking of transliterations. The precision rate of the	page=6 xpos=0 ypos=5 left-column left-indent aligned-line headchar-lower
I-Body	top-ranking transliterations is 88%. With QE	page=6 xpos=0 ypos=5 left-column centered left-indent aligned-line headchar-lower
I-Body	turned on, the applicability rate increases signifi-	page=6 xpos=0 ypos=5 left-column centered left-indent aligned-line headchar-lower tailchar-hiphen
I-Body	cantly to 60%. The precision rate also improved	page=6 xpos=0 ypos=5 left-column centered left-indent aligned-line headchar-lower
E-Body	slightly to 0.89.	page=6 xpos=0 ypos=6 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	The performance evaluation of three systems is	page=6 xpos=0 ypos=6 left-column left-indent indented-line longer-tail headchar-capital
I-Body	shown in Table 11. For the test set of 500 place	page=6 xpos=0 ypos=6 left-column centered left-indent hanged-line headchar-lower
I-Body	names, Google Translate returned 146 translitera-	page=6 xpos=0 ypos=6 left-column centered left-indent aligned-line headchar-lower tailchar-hiphen
I-Body	tions and Yahoo! Babelfish returned only 44, while	page=6 xpos=0 ypos=6 left-column left-indent aligned-line headchar-lower
I-Body	TermMine returned 300. Of the returned translit-	page=6 xpos=0 ypos=7 left-column centered left-indent aligned-line headchar-capital tailchar-hiphen
I-Body	erations, Google Translate and Yahoo! Babelfish	page=6 xpos=0 ypos=7 left-column centered left-indent aligned-line headchar-lower
I-Body	achieved a precision rate around 50%, while	page=6 xpos=0 ypos=7 left-column centered left-indent aligned-line headchar-lower
I-Body	TermMine achieved a precision rate almost as high	page=6 xpos=0 ypos=7 left-column centered left-indent aligned-line headchar-capital
I-Body	as 90%. The results show that System TermMine	page=6 xpos=0 ypos=7 left-column centered left-indent aligned-line headchar-lower
I-Body	outperforms both commercial MT systems by a	page=6 xpos=0 ypos=8 left-column centered left-indent aligned-line headchar-lower
I-Body	wide margin, in the area of machine transliteration	page=6 xpos=0 ypos=8 left-column centered left-indent aligned-line headchar-lower
E-Body	of proper names.	page=6 xpos=0 ypos=8 left-column left-indent right-indent aligned-line shorter-tail headchar-lower tailchar-period above-blank-line above-double-space above-line-space
B-Caption	Table 9. Sample output by three systems evaluated. The	page=6 xpos=0 ypos=8 left-column centered left-indent font-smallest aligned-line longer-tail line-blank-line line-double-space line-space string-table headchar-capital
E-Caption	stared transliterations are incorrect.	page=6 xpos=0 ypos=8 left-column left-indent right-indent font-smallest aligned-line shorter-tail headchar-lower tailchar-period
B-Table	Google Yahoo!	page=6 xpos=2 ypos=9 left-column left-indent right-indent font-smallest indented-line longer-tail headchar-capital
I-Table	Name TermMine	page=6 xpos=0 ypos=9 left-column left-indent right-indent font-smallest hanged-line shorter-tail headchar-capital
I-Table	Translate Babelfish	page=6 xpos=2 ypos=9 left-column left-indent right-indent font-smallest indented-line longer-tail headchar-capital
E-Table	Arlington 雅靈頓 阿靈頓 阿靈頓	page=6 xpos=0 ypos=9 left-column right-indent font-smaller hanged-line shorter-tail headchar-capital column-bottom
Table	__Table 10__	page=6 xpos=5 ypos=-1 right-column left-over right-over box column-top table-area above-double-space above-line-space
B-Caption	Table 10. Performance evaluation of TermMine	page=6 xpos=5 ypos=2 right-column right-indent font-smallest shorter-tail line-double-space line-space string-table headchar-capital
B-Table	Method TermMine TermMine	page=6 xpos=6 ypos=3 right-column left-indent right-indent font-smaller indented-line longer-tail headchar-capital
I-Table	Evaluation QE- QE+	page=6 xpos=5 ypos=3 right-column left-indent right-indent hanged-line shorter-tail headchar-capital
I-Table	# of cases performed 238 300	page=6 xpos=5 ypos=3 right-column left-indent font-smallest longer-tail
I-Table	Applicability 0.48 0.60	page=6 xpos=5 ypos=3 right-column left-indent font-smallest aligned-line headchar-capital
I-Table	# Correct Answers 209 263	page=6 xpos=5 ypos=3 right-column left-indent font-smallest aligned-line
I-Table	Precision 0.88 0.89	page=6 xpos=5 ypos=4 right-column left-indent font-smallest aligned-line headchar-capital
I-Table	Recall 0.42 0.53	page=6 xpos=5 ypos=4 right-column left-indent font-smallest aligned-line headchar-capital
E-Table	F-measure 0.57 0.66	page=6 xpos=5 ypos=4 right-column left-indent font-smallest aligned-line headchar-capital above-double-space above-line-space
Table	__Table 11__	page=6 xpos=5 ypos=4 right-column left-over right-over box hanged-line longer-tail line-double-space line-space table-area above-double-space above-line-space
B-SectionHeader	6 Comparison with Previous Work	page=6 xpos=5 ypos=6 right-column right-indent font-larger shorter-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	Machine transliteration has been an area of active	page=6 xpos=5 ypos=7 right-column right-over aligned-line longer-tail line-double-space line-space headchar-capital
I-Body	research. Most of the machine transliteration	page=6 xpos=5 ypos=7 right-column right-over aligned-line headchar-lower
I-Body	method attempts to model the transliteration proc-	page=6 xpos=5 ypos=7 right-column right-over aligned-line headchar-lower tailchar-hiphen
I-Body	ess of mapping between graphemes and phonemes.	page=6 xpos=5 ypos=7 right-column right-over aligned-line headchar-lower tailchar-period
I-Body	Knight and Graehl (1998) proposed a multilayer	page=6 xpos=5 ypos=7 right-column right-over aligned-line year headchar-capital
I-Body	model and a generate-and-test approach to perform	page=6 xpos=5 ypos=8 right-column right-over aligned-line headchar-lower
I-Body	back transliteration from Japanese to English based	page=6 xpos=5 ypos=8 right-column right-over aligned-line headchar-lower
I-Body	on the model. In our work we address an issue of	page=6 xpos=5 ypos=8 right-column right-over aligned-line headchar-lower
E-Body	producing transliteration by way of search.	page=6 xpos=5 ypos=8 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Goto et al. (2003), and Li et al. (2004) proposed	page=6 xpos=5 ypos=8 right-column left-indent right-over indented-line longer-tail year headchar-capital
I-Body	a grapheme-based transliteration model. Hybrid	page=6 xpos=5 ypos=8 right-column right-over hanged-line itemization headchar-lower
I-Body	transliteration models were described by Al-	page=6 xpos=5 ypos=9 right-column right-over aligned-line headchar-lower tailchar-hiphen
I-Body	Onaizan and Knight (2002), and Oh et al. (2005).	page=6 xpos=5 ypos=9 right-column right-over aligned-line year headchar-capital tailchar-period column-bottom above-blank-line above-double-space above-line-space
Page	1002	page=6 xpos=4 ypos=9 single-column left-indent right-indent column-top line-blank-line line-double-space line-space numeric-only page-bottom
I-Body	Recently, some of the machine transliteration study	page=7 xpos=0 ypos=0 left-column full-justified page-top headchar-capital
I-Body	has begun to consider the problem of extracting	page=7 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	names and their transliterations from parallel cor-	page=7 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	pora (Qu and Grefenstette 2004, Lin, Wu and	page=7 xpos=0 ypos=0 left-column full-justified aligned-line year headchar-lower
I-Body	Chang 2004; Lee and Chang 2003, Li and Grefen-	page=7 xpos=0 ypos=0 left-column full-justified aligned-line year headchar-capital tailchar-hiphen
E-Body	stette 2005).	page=7 xpos=0 ypos=0 left-column right-indent aligned-line shorter-tail year headchar-lower tailchar-period
B-Body	Cao and Li (2002) described a new method for	page=7 xpos=0 ypos=1 left-column left-indent indented-line longer-tail year headchar-capital
I-Body	base noun phrase translation by using Web data.	page=7 xpos=0 ypos=1 left-column full-justified hanged-line headchar-lower tailchar-period
I-Body	Kwok, et al. (2001) described a system called	page=7 xpos=0 ypos=1 left-column full-justified aligned-line year headchar-capital
I-Body	CHINET for cross language name search. Nagata	page=7 xpos=0 ypos=1 left-column full-justified aligned-line headchar-capital
I-Body	et al. (2001) described how to exploit proximity	page=7 xpos=0 ypos=1 left-column full-justified aligned-line year headchar-lower
I-Body	and redundancy to extract translation for a given	page=7 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	term. Lu, Chien, and Lee (2002) describe a method	page=7 xpos=0 ypos=2 left-column full-justified aligned-line year headchar-lower
I-Body	for name translation based on mining of anchor	page=7 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	texts. More recently, Zhang, Huang, and Vogel	page=7 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	(2005) proposed to use occurring words to expand	page=7 xpos=0 ypos=2 left-column full-justified aligned-line year
I-Body	queries for searching and extracting transliterations.	page=7 xpos=0 ypos=3 left-column right-over aligned-line headchar-lower tailchar-period
I-Body	Oh and Isahara (2006) use phonetic-similarity to	page=7 xpos=0 ypos=3 left-column full-justified aligned-line year headchar-capital
E-Body	recognize transliteration pairs on the Web.	page=7 xpos=0 ypos=3 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	In contrast to previous work, we propose a sim-	page=7 xpos=0 ypos=3 left-column left-indent indented-line longer-tail headchar-capital tailchar-hiphen
I-Body	ple method for extracting transliterations based on	page=7 xpos=0 ypos=3 left-column full-justified hanged-line headchar-lower
I-Body	a statistical model trained automatically on a bilin-	page=7 xpos=0 ypos=3 left-column full-justified aligned-line itemization headchar-lower tailchar-hiphen
I-Body	gual name list via unsupervised learning. We also	page=7 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	carried out experiments and evaluation of training	page=7 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	and applying the proposed model to extract trans-	page=7 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	literations by using web as corpus.	page=7 xpos=0 ypos=4 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SectionHeader	7 Conclusion and Future Work	page=7 xpos=0 ypos=5 left-column right-indent font-larger aligned-line longer-tail line-double-space line-space numbered-heading1 above-double-space above-line-space
B-Body	Morphological query expansion represents an in-	page=7 xpos=0 ypos=5 left-column full-justified aligned-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	novative way to capture cross-language relations in	page=7 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	name transliteration. The method is independent of	page=7 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	the bilingual lexicon content making it easy to	page=7 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	adopt to other proper names such person, product,	page=7 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	or organization names. This approach is useful in a	page=7 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	number of machine translation subtasks, including	page=7 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	name transliteration, back transliteration, named	page=7 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
E-Body	entity translation, and terminology translation.	page=7 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	Many opportunities exist for future research and	page=7 xpos=0 ypos=7 left-column left-indent indented-line longer-tail headchar-capital
I-Body	improvement of the proposed approach. First, the	page=7 xpos=0 ypos=7 left-column full-justified hanged-line headchar-lower
I-Body	method explored here can be extended as an alter-	page=7 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ative way to support such MT subtasks as back	page=7 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	transliteration (Knight and Graehl 1998) and noun	page=7 xpos=0 ypos=7 left-column full-justified aligned-line year headchar-lower
I-Body	phrase translation (Koehn and Knight 2003). Fi-	page=7 xpos=0 ypos=8 left-column full-justified aligned-line year headchar-lower tailchar-hiphen
I-Body	nally, for more challenging MT tasks, such as han-	page=7 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	dling sentences, the improvement of translation	page=7 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	quality probably will also be achieved by combin-	page=7 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	ing this IR-based approach and statistical machine	page=7 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	translation. For example, a pre-processing unit may	page=7 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	replace the proper names in a sentence with trans-	page=7 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	literations (e.g., mixed code text “The cities of 美	page=7 xpos=0 ypos=9 left-column full-justified font-largest aligned-line headchar-lower column-bottom
I-Body	索不達米亞 prospered under 巴底亞 and 薩珊	page=7 xpos=5 ypos=0 right-column full-justified font-largest column-top above-line-space
I-Body	rule.” before sending it off to MT for final transla-	page=7 xpos=5 ypos=0 right-column full-justified aligned-line line-space headchar-lower tailchar-hiphen
E-Body	tion.	page=7 xpos=5 ypos=0 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
ReferenceHeader	References	page=7 xpos=5 ypos=0 right-column right-indent font-larger aligned-line longer-tail line-double-space line-space string-reference headchar-capital above-double-space above-line-space
B-Reference	GW Bian, HH Chen. Cross-language information access	page=7 xpos=5 ypos=1 right-column full-justified font-smallest aligned-line longer-tail line-double-space line-space headchar-capital
I-Reference	to multilingual collections on the internet. 2000.	page=7 xpos=5 ypos=1 right-column left-indent font-smallest indented-line year headchar-lower tailchar-period
I-Reference	Journal of American Society for Information Science	page=7 xpos=5 ypos=1 right-column left-indent font-smallest aligned-line headchar-capital
I-Reference	& Technology (JASIST), Special Issue on Digital Li-	page=7 xpos=5 ypos=1 right-column left-indent font-smallest aligned-line tailchar-hiphen
I-Reference	braries, 51(3), pp.281-296, 2000.	page=7 xpos=5 ypos=1 right-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-lower tailchar-period above-double-space above-line-space
B-Reference	Y. Cao and H. Li. Base Noun Phrase Translation Using	page=7 xpos=5 ypos=2 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space headchar-capital
I-Reference	Web Data and the EM Algorithm. 2002. In Proceed-	page=7 xpos=5 ypos=2 right-column left-indent font-smallest indented-line year headchar-capital tailchar-hiphen
I-Reference	ings of the 19th International Conference on Compu-	page=7 xpos=5 ypos=2 right-column left-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Reference	tational Linguistics (COLING’02), pp.127-133, 2002.	page=7 xpos=5 ypos=2 right-column left-indent font-smallest aligned-line year headchar-lower tailchar-period above-double-space above-line-space
B-Reference	PJ. Cheng, JW. Teng, RC. Chen, JH. Wang, WH. Lu,	page=7 xpos=5 ypos=2 right-column full-justified font-smallest hanged-line line-double-space line-space headchar-capital tailchar-comma
I-Reference	and LF. Chien. Translating unknown queries with	page=7 xpos=5 ypos=2 right-column left-indent font-smallest indented-line headchar-lower
I-Reference	web corpora for cross-language information retrieval.	page=7 xpos=5 ypos=3 right-column left-indent font-smallest aligned-line headchar-lower tailchar-period
I-Reference	2004. In Proceedings of the 27th ACM International	page=7 xpos=5 ypos=3 right-column left-indent font-smallest aligned-line year
I-Reference	Conference on Research and Development in Infor-	page=7 xpos=5 ypos=3 right-column left-indent font-smallest aligned-line headchar-capital tailchar-hiphen
I-Reference	mation Retrieval (SIGIR04), pp. 146-153, 2004.	page=7 xpos=5 ypos=3 right-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-lower tailchar-period above-double-space above-line-space
B-Reference	I. Goto, N. Kato, N. Uratani, and T. Ehara. Translitera-	page=7 xpos=5 ypos=3 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Reference	tion considering context information based on the	page=7 xpos=5 ypos=4 right-column left-indent font-smallest indented-line headchar-lower
I-Reference	maximum entropy method. In Proceedings of Ninth	page=7 xpos=5 ypos=4 right-column left-indent font-smallest aligned-line headchar-lower
I-Reference	Machine Translation Summit, pp.125-132, 2003.	page=7 xpos=5 ypos=4 right-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-capital tailchar-period above-double-space above-line-space
B-Reference	F. Huang, S. Vogel, and A. Waibel. Automatic extrac-	page=7 xpos=5 ypos=4 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Reference	tion of named entity translingual equivalence based	page=7 xpos=5 ypos=4 right-column left-indent font-smallest indented-line headchar-lower
I-Reference	on multi-feature cost minimization. In Proceeding of	page=7 xpos=5 ypos=5 right-column left-indent font-smallest aligned-line headchar-lower
I-Reference	the 41st ACL, Workshop on Multilingual and Mixed-	page=7 xpos=5 ypos=5 right-column left-indent font-smallest aligned-line headchar-lower tailchar-hiphen
I-Reference	Language Named Entity Recognition, Sapporo, 2003.	page=7 xpos=5 ypos=5 right-column left-indent right-indent font-smallest aligned-line year headchar-capital tailchar-period above-double-space above-line-space
B-Reference	A. Kilgarriff and Grefenstette, G. 2003. Introduction to	page=7 xpos=5 ypos=5 right-column full-justified font-smallest hanged-line line-double-space line-space year headchar-capital
I-Reference	the Special Issue on the Web as Corpus. Computa-	page=7 xpos=5 ypos=5 right-column left-indent font-smallest indented-line headchar-lower tailchar-hiphen
I-Reference	tional Linguistics 29(3), pp. 333-348, 2003.	page=7 xpos=5 ypos=5 right-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-lower tailchar-period above-double-space above-line-space
B-Reference	K. Knight, J. Graehl. Machine Transliteration. 1998.	page=7 xpos=5 ypos=6 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital tailchar-period
I-Reference	Computational Linguistics 24(4), pp.599-612, 1998.	page=7 xpos=5 ypos=6 right-column left-indent right-indent font-smallest indented-line shorter-tail year headchar-capital tailchar-period above-double-space above-line-space
B-Reference	P. Koehn, K. Knight. 2003. Feature-Rich Statistical	page=7 xpos=5 ypos=6 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	Translation of Noun Phrases. In Proceedings of the	page=7 xpos=5 ypos=6 right-column left-indent font-smallest indented-line headchar-capital
I-Reference	41st Annual Meeting on Association for Computa-	page=7 xpos=5 ypos=7 right-column left-indent font-smallest aligned-line tailchar-hiphen
I-Reference	tional Linguistics, pp. 311-318, 2003.	page=7 xpos=5 ypos=7 right-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-lower tailchar-period above-double-space above-line-space
B-Reference	J. Kupiec. 1993. An Algorithm for Finding Noun Phrase	page=7 xpos=5 ypos=7 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	Correspondences in Bilingual Corpora. In Proceed-	page=7 xpos=5 ypos=7 right-column left-indent font-smallest indented-line headchar-capital tailchar-hiphen
I-Reference	ings of the 31st Annual Meeting of the Association	page=7 xpos=5 ypos=7 right-column left-indent font-smallest aligned-line headchar-lower
I-Reference	for Computational Linguistics, pp. 17-22, 1993.	page=7 xpos=5 ypos=7 right-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-lower tailchar-period above-double-space above-line-space
B-Reference	KL Kwok. 2001. NTCIR-2 Chinese, Cross Language	page=7 xpos=5 ypos=8 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space year headchar-capital
I-Reference	Retrieval Experiments Using PIRCS. In Proceedings	page=7 xpos=5 ypos=8 right-column left-indent font-smallest indented-line headchar-capital
I-Reference	of NTCIR Workshop Meeting, pp.111-118, 2001.	page=7 xpos=5 ypos=8 right-column left-indent right-indent font-smallest aligned-line shorter-tail year headchar-lower tailchar-period above-double-space above-line-space
B-Reference	KL Kwok, P Deng, N Dinstl, HL Sun, W Xu, P Peng,	page=7 xpos=5 ypos=8 right-column full-justified font-smallest hanged-line longer-tail line-double-space line-space headchar-capital tailchar-comma
I-Reference	and Doyon, J. 2005. CHINET: a Chinese name finder	page=7 xpos=5 ypos=9 right-column left-indent font-smallest indented-line year headchar-lower
I-Reference	system for document triage. In Proceedings of 2005	page=7 xpos=5 ypos=9 right-column left-indent font-smallest aligned-line year headchar-lower column-bottom above-blank-line above-double-space above-line-space
Page	1003	page=7 xpos=4 ypos=9 single-column left-indent right-indent column-top line-blank-line line-double-space line-space numeric-only page-bottom
I-Reference	International Conference on Intelligence Analysis,	page=8 xpos=0 ypos=0 left-column left-indent font-smallest page-top headchar-capital tailchar-comma
I-Reference	2005.	page=8 xpos=0 ypos=0 left-column left-indent right-indent font-smallest aligned-line shorter-tail year tailchar-period column-bottom
